,AGO,BFA,BDI,BEN,BWA,COD,CAF,COG,CIV,CMR,CPV,DJI,DZA,EGY,ESH,ERI,ETH,GAB,GHA,GMB,GIN,GNQ,GNB,KEN,COM,LBR,LSO,LBY,MAR,MDG,MLI,MRT,MUS,MWI,MOZ,NAM,NER,NGA,RWA,SYC,SDN,SLE,SEN,SOM,SSD,STP,SWZ,TCD,TGO,TUN,TZA,UGA,ZAF,ZMB,ZWE
SDN,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.7038461538461539,0.0,0.0,0.45384615384615384,0.16153846153846155,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45384615384615384,0.0,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,1.0,0.16153846153846155,0.0,0.7038461538461539,0.0,0.0,0.33076923076923076,1.0,0.0,0.0,0.0
SLE,0.0,0.6192307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.55,0.6192307692307693,0.0,0.11153846153846154,0.0,0.2,0.0,0.5153846153846153,0.0,0.0,0.6192307692307693,0.23076923076923078,0.5153846153846153,0.7538461538461538,0.0,0.5153846153846153,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6423076923076924,0.5153846153846153,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,1.0,0.5153846153846153,0.0,0.0,0.11153846153846154,0.0,0.0,0.23076923076923078,0.2,0.0,0.0,0.0,0.0,0.0
SEN,0.0,0.38461538461538464,0.0,0.23076923076923078,0.0,0.0,0.011538461538461539,0.6461538461538462,0.38461538461538464,0.011538461538461539,0.3384615384615385,0.0,0.4346153846153846,0.0,1.0,0.0,0.0,0.6461538461538462,0.23076923076923078,1.0,0.7538461538461538,0.011538461538461539,1.0,0.0,0.0,0.5153846153846153,0.0,0.4346153846153846,0.4346153846153846,0.0,0.6423076923076924,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.5153846153846153,1.0,0.0,0.0,0.3384615384615385,0.0,0.011538461538461539,0.23076923076923078,0.4346153846153846,0.0,0.0,0.0,0.0,0.0
SOM,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.7038461538461539,0.0,0.0,0.45384615384615384,0.16153846153846155,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45384615384615384,0.0,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,1.0,0.16153846153846155,0.0,0.7038461538461539,0.0,0.0,0.33076923076923076,1.0,0.0,0.0,0.0
SSD,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.7038461538461539,0.0,0.0,0.45384615384615384,0.16153846153846155,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45384615384615384,0.0,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,1.0,0.16153846153846155,0.0,0.7038461538461539,0.0,0.0,0.33076923076923076,1.0,0.0,0.0,0.0
STP,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.18076923076923077,0.026923076923076925,0.0,0.2,1.0,0.16153846153846155,0.36153846153846153,0.16153846153846155,0.3384615384615385,0.16153846153846155,0.16153846153846155,0.026923076923076925,0.0,0.3384615384615385,0.09615384615384616,0.2,0.3384615384615385,0.16153846153846155,0.0,0.11153846153846154,0.0,0.36153846153846153,0.36153846153846153,0.0,0.0038461538461538464,0.3384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.16153846153846155,0.11153846153846154,0.3384615384615385,0.16153846153846155,0.16153846153846155,1.0,0.0,0.18076923076923077,0.0,0.36153846153846153,0.23846153846153847,0.16153846153846155,0.0,0.0,0.0
SWZ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
TCD,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.06538461538461539,0.0,0.75,0.18076923076923077,0.7038461538461539,0.0,0.7038461538461539,0.011538461538461539,0.7038461538461539,0.7038461538461539,0.06538461538461539,0.0,0.011538461538461539,0.0,0.75,0.011538461538461539,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.7038461538461539,0.0,0.011538461538461539,0.7038461538461539,0.7038461538461539,0.18076923076923077,0.0,1.0,0.0,0.0,0.33076923076923076,0.7038461538461539,0.0,0.0,0.0
TGO,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.08846153846153847,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,1.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.08846153846153847,0.08846153846153847,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.0,0.08846153846153847,0.0,0.0,0.0,0.0,0.0
TUN,0.0,0.08846153846153847,0.0,0.08846153846153847,0.038461538461538464,0.0,0.0,0.09230769230769231,0.08846153846153847,0.0,0.36153846153846153,0.0,1.0,0.0,0.4346153846153846,0.0,0.0,0.09230769230769231,0.08846153846153847,0.4346153846153846,0.2,0.0,0.4346153846153846,0.0,0.0,0.2,0.038461538461538464,1.0,1.0,0.0,0.08846153846153847,0.4346153846153846,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.08846153846153847,0.08846153846153847,0.0,0.038461538461538464,0.0,0.2,0.4346153846153846,0.0,0.0,0.36153846153846153,0.038461538461538464,0.0,0.08846153846153847,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464
TZA,0.3153846153846154,0.0,0.3153846153846154,0.0,0.12307692307692308,0.3153846153846154,0.33076923076923076,0.0,0.0,0.3,0.23846153846153847,0.33076923076923076,0.0,0.33076923076923076,0.0,0.33076923076923076,0.33076923076923076,0.0,0.0,0.0,0.0,0.3,0.0,0.9153846153846154,0.0,0.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.0,0.0,0.3153846153846154,0.12307692307692308,0.33076923076923076,0.0,0.0,0.33076923076923076,0.33076923076923076,0.23846153846153847,0.12307692307692308,0.33076923076923076,0.0,0.0,1.0,0.33076923076923076,0.12307692307692308,0.12307692307692308,0.12307692307692308
UGA,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.7038461538461539,0.0,0.0,0.45384615384615384,0.16153846153846155,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45384615384615384,0.0,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,1.0,0.0,0.0,1.0,1.0,0.16153846153846155,0.0,0.7038461538461539,0.0,0.0,0.33076923076923076,1.0,0.0,0.0,0.0
ZAF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
ZMB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
ZWE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,1.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.12307692307692308,0.0,1.0,1.0,1.0
